source_id,source_label,theme,group_id,feature_label,profile_type,value_type,column_count,non_missing_count,missing_percent,mean,sd,median,q1,q3,min,max,zero_percent,skewness,extreme_z_percent,observed_levels,summary_basis,unique_overflow
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__intra_ocular_pressure__intra_ocular_pressure_iop_method_right__5194,Intra-ocular pressure (IOP) method (right),categorical_summary,categorical,2,136305,86.4%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__intra_ocular_pressure__intra_ocular_pressure_goldmann_correlated_left__5263,"Intra-ocular pressure, Goldmann-correlated (left)",numeric_summary,continuous numeric,2,131385,86.9%,15.7878,4.0653,15.4,13.07,17.8725,0,73.02,0.1%,1.6204,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__intra_ocular_pressure__intra_ocular_pressure_goldmann_correlated_right__5255,"Intra-ocular pressure, Goldmann-correlated (right)",numeric_summary,continuous numeric,2,131772,86.9%,15.9295,4.018,15.53,13.29,18.0325,0,71.31,0.0%,1.4751,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__intra_ocular_pressure__intra_ocular_pressure_corneal_compensated_left__5262,"Intra-ocular pressure, corneal-compensated (left)",numeric_summary,continuous numeric,2,131385,86.9%,16.0058,4.4646,15.585,13.2075,18.0225,0,126.18,0.1%,4.0065,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__intra_ocular_pressure__intra_ocular_pressure_corneal_compensated_right__5254,"Intra-ocular pressure, corneal-compensated (right)",numeric_summary,continuous numeric,2,131772,86.9%,16.1453,4.4617,15.76,13.42,18.3425,0,128.29,0.1%,4.1464,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__displayed_letters_in_round_left__5081,Displayed letters in round (left),categorical_summary,text,32,391848,97.6%,,,,,,,,,,,5000,exact counts unless unique_overflow is true,True
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__displayed_letters_in_round_right__5080,Displayed letters in round (right),categorical_summary,text,32,385433,97.6%,,,,,,,,,,,5000,exact counts unless unique_overflow is true,True
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__final_number_of_letters_displayed_left__5207,Final number of letters displayed (left),numeric_summary,integer,2,137288,86.3%,4.9835,0.2017,5,5,5,2,5,0.0%,-13.2382,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__final_number_of_letters_displayed_right__5200,Final number of letters displayed (right),numeric_summary,integer,2,137345,86.3%,4.9857,0.188,5,5,5,2,5,0.0%,-14.2383,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__number_of_letters_correct_in_round_left__5077,Number of letters correct in round (left),numeric_summary,integer,32,391848,97.6%,3.5227,1.7955,4,2,5,0,5,13.6%,-0.9532,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__number_of_letters_correct_in_round_right__5076,Number of letters correct in round (right),numeric_summary,integer,32,385433,97.6%,3.5185,1.7548,4,2,5,0,5,12.6%,-0.9524,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__number_of_letters_shown_in_round_left__5074,Number of letters shown in round (left),numeric_summary,integer,32,391848,97.6%,4.9823,0.2037,5,5,5,2,5,0.0%,-12.6548,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__number_of_letters_shown_in_round_right__5075,Number of letters shown in round (right),numeric_summary,integer,32,385433,97.6%,4.9847,0.1893,5,5,5,2,5,0.0%,-13.674,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__visual_acuity_measured_left__5187,Visual acuity measured (left),categorical_summary,categorical,2,137886,86.3%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__visual_acuity_measured_right__5185,Visual acuity measured (right),categorical_summary,categorical,2,137890,86.3%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__visual_acuity_result_in_round_left__5082,Visual acuity result in round (left),categorical_summary,text,32,391848,97.6%,,,,,,,,,,,60,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__visual_acuity_result_in_round_right__5083,Visual acuity result in round (right),categorical_summary,text,32,385433,97.6%,,,,,,,,,,,60,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__logmar_in_round_left__5078,logMAR in round (left),numeric_summary,continuous numeric,32,391848,97.6%,0.0605,0.2523,0,-0.1,0.2,-1.1,1.3,17.6%,1.3351,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__logmar_in_round_right__5079,logMAR in round (right),numeric_summary,continuous numeric,32,385433,97.6%,0.061,0.246,0,-0.1,0.2,-0.7,1.3,17.6%,1.2981,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__logmar_final_left__5208,"logMAR, final (left)",numeric_summary,continuous numeric,2,136185,86.4%,0.021,0.2135,-0.04,-0.12,0.1,-1.06,1.35,4.0%,1.9455,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__logmar_final_right__5201,"logMAR, final (right)",numeric_summary,continuous numeric,2,136192,86.4%,0.0235,0.2087,-0.02,-0.12,0.1,-0.66,1.35,3.4%,1.869,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__logmar_initial_left__5206,"logMAR, initial (left)",numeric_summary,continuous numeric,2,137288,86.3%,0.0345,0.2524,-0.1,-0.2,0.2,-0.2,1.2,0.0%,1.5838,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Vision / ophthalmic measurements,eye_brain_ukb42577__eye_and_vision_phenotypes__ophthalmic_measurements__visual_acuity_testing__logmar_initial_right__5199,"logMAR, initial (right)",numeric_summary,continuous numeric,2,137345,86.3%,0.0337,0.2457,-0.1,-0.2,0.2,-0.2,1.2,0.0%,1.5271,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__duration_of_eprime_test__12651,Duration of eprime test,numeric_summary,integer,2,42018,95.8%,284.0491,40.7506,275,270,284,6,1378,0.0%,5.7213,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__duration_to_complete_alphanumeric_path_trail_2__20157,Duration to complete alphanumeric path (trail #2),numeric_summary,continuous numeric,1,104034,79.3%,66.8039,25.7528,61.67,49.4168,79.1248,20.556,746.531,0.0%,2.1696,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__duration_to_complete_numeric_path_trail_1__20156,Duration to complete numeric path (trail #1),numeric_summary,continuous numeric,1,104036,79.3%,39.1927,14.9988,36.0665,29.355,45.7652,13.666,733.97,0.0%,3.0899,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__duration_to_entering_value__20230,Duration to entering value,numeric_summary,integer,117,3350042,94.3%,3077,2462,2484,1960,3248,-1,9.987e+04,0.0%,9.2342,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__errors_before_selecting_correct_item_in_alphanumeric_path_trail_2__20148,Errors before selecting correct item in alphanumeric path (trail #2),numeric_summary,integer,25,72326,99.4%,1.9078,3.0175,1,1,2,1,319,0.0%,21.7003,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__errors_before_selecting_correct_item_in_numeric_path_trail_1__20147,Errors before selecting correct item in numeric path (trail #1),numeric_summary,integer,25,44191,99.6%,1.9382,3.3532,1,1,2,1,155,0.0%,9.4996,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi1_numeric_addition_test__20165,FI1 : numeric addition test,categorical_summary,categorical,1,123159,75.5%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi10_arithmetic_sequence_recognition__20183,FI10 : arithmetic sequence recognition,categorical_summary,categorical,1,21571,95.7%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi11_antonym__20185,FI11 : antonym,categorical_summary,categorical,1,10008,98.0%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi12_square_sequence_recognition__20187,FI12 : square sequence recognition,categorical_summary,categorical,1,6424,98.7%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi13_subset_inclusion_logic__20189,FI13 : subset inclusion logic,categorical_summary,categorical,1,1444,99.7%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi14_alphanumeric_substitution__20193,FI14 : alphanumeric substitution,categorical_summary,categorical,1,525,99.9%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi2_identify_largest_number__20167,FI2 : identify largest number,categorical_summary,categorical,1,123183,75.5%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi3_word_interpolation__20169,FI3 : word interpolation,categorical_summary,categorical,1,123149,75.5%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi4_positional_arithmetic__20171,FI4 : positional arithmetic,categorical_summary,categorical,1,122509,75.6%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi6_conditional_arithmetic__20175,FI6 : conditional arithmetic,categorical_summary,categorical,1,107549,78.6%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi7_synonym__20177,FI7 : synonym,categorical_summary,categorical,1,87420,82.6%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi8_chained_arithmetic__20179,FI8 : chained arithmetic,categorical_summary,categorical,1,79520,84.2%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fi9_concept_interpolation__20181,FI9 : concept interpolation,categorical_summary,categorical,1,32426,93.5%,,,,,,,,,,,5,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__first_code_array_presented__20196,First code array presented,categorical_summary,categorical,1,120183,76.1%,,,,,,,,,,,33,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fluid_intelligence_completion_status__20242,Fluid intelligence completion status,categorical_summary,categorical,1,123621,75.4%,,,,,,,,,,,3,exact counts unless unique_overflow is true,False
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__fluid_intelligence_score__20191,Fluid intelligence score,numeric_summary,integer,1,123621,75.4%,6.4052,2.0629,6,5,8,0,14,0.3%,0.1036,,,exact moments; quantiles from deterministic sample,
eye_brain_ukb42577,Eye-brain ukb42577,Cognitive function,eye_brain_ukb42577__cognitive_and_neuropsychological_phenotypes__cognitive_assessment__cognitive_task_attribute__interval_between_previous_point_and_current_one_in_alphanumeric_path_trail_2__20155,Interval between previous point and current one in alphanumeric path (trail #2),numeric_summary,integer,25,2724707,78.3%,2733,3145,1850,1266,3031,-1,9.988e+04,0.0%,8.7615,,,exact moments; quantiles from deterministic sample,
