source_id,group_id,instance,participant_count,source_participant_count,source_percent
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__current_employment_status__6142,2,48643,502505,9.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__current_employment_status__6142,3,3200,502505,0.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__falls_in_the_last_year__2296,all,501602,502505,99.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__falls_in_the_last_year__2296,0,501585,502505,99.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__falls_in_the_last_year__2296,1,20336,502505,4.0%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__falls_in_the_last_year__2296,2,48643,502505,9.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__falls_in_the_last_year__2296,3,3200,502505,0.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__long_standing_illness_disability_or_infirmity__2188,all,501603,502505,99.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__long_standing_illness_disability_or_infirmity__2188,0,501586,502505,99.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__long_standing_illness_disability_or_infirmity__2188,1,20336,502505,4.0%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__long_standing_illness_disability_or_infirmity__2188,2,48643,502505,9.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__long_standing_illness_disability_or_infirmity__2188,3,3200,502505,0.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__overall_health_rating__2178,all,501603,502505,99.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__overall_health_rating__2178,0,501586,502505,99.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__overall_health_rating__2178,1,20336,502505,4.0%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__overall_health_rating__2178,2,48643,502505,9.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__overall_health_rating__2178,3,3200,502505,0.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__pregnant__3140,all,272565,502505,54.2%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__pregnant__3140,0,272540,502505,54.2%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__pregnant__3140,1,10400,502505,2.1%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__pregnant__3140,2,24474,502505,4.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__pregnant__3140,3,1614,502505,0.3%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__private_healthcare__4674,all,214369,502505,42.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__private_healthcare__4674,0,172699,502505,34.4%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__private_healthcare__4674,1,20336,502505,4.0%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__private_healthcare__4674,2,48643,502505,9.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__private_healthcare__4674,3,3200,502505,0.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__qualifications__6138,all,498768,502505,99.3%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__qualifications__6138,0,497864,502505,99.1%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__qualifications__6138,1,20336,502505,4.0%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__qualifications__6138,2,48643,502505,9.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__qualifications__6138,3,3200,502505,0.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__townsend_deprivation_index_at_recruitment__189,all,501881,502505,99.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__townsend_deprivation_index_at_recruitment__189,0,501881,502505,99.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__year_immigrated_to_uk_united_kingdom__3659,all,44562,502505,8.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__year_immigrated_to_uk_united_kingdom__3659,0,44554,502505,8.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__year_immigrated_to_uk_united_kingdom__3659,1,927,502505,0.2%
eye_kidney_ukb42408,eye_kidney_ukb42408__demographics_family_history_and_psychosocial__sociodemographics_and_psychosocial__socioeconomic_psychosocial_attribute__year_immigrated_to_uk_united_kingdom__3659,2,604,502505,0.1%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_angle_left__5111,all,121700,502505,24.2%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_angle_left__5111,0,107519,502505,21.4%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_angle_left__5111,1,17827,502505,3.5%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_angle_right__5108,all,121930,502505,24.3%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_angle_right__5108,0,107679,502505,21.4%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_angle_right__5108,1,17926,502505,3.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_left__5156,all,121700,502505,24.2%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_left__5156,0,107519,502505,21.4%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_left__5156,1,17827,502505,3.5%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_right__5159,all,121930,502505,24.3%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_right__5159,0,107679,502505,21.4%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_right__5159,1,17926,502505,3.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_for_irregular_astigmatism_level_left__5155,all,121700,502505,24.2%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_for_irregular_astigmatism_level_left__5155,0,107519,502505,21.4%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_for_irregular_astigmatism_level_left__5155,1,17827,502505,3.5%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_for_irregular_astigmatism_level_right__5152,all,121930,502505,24.3%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_for_irregular_astigmatism_level_right__5152,0,107679,502505,21.4%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_asymmetry_index_for_irregular_astigmatism_level_right__5152,1,17926,502505,3.6%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_left__5119,all,124548,502505,24.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_left__5119,0,109956,502505,21.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_left__5119,1,18408,502505,3.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_right__5116,all,124527,502505,24.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_right__5116,0,109908,502505,21.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_right__5116,1,18451,502505,3.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_angle_left__5112,all,124529,502505,24.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_angle_left__5112,0,109943,502505,21.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_angle_left__5112,1,18402,502505,3.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_angle_right__5115,all,124515,502505,24.8%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_angle_right__5115,0,109896,502505,21.9%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_cylindrical_power_angle_right__5115,1,18450,502505,3.7%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_left__5163,all,121719,502505,24.2%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_left__5163,0,107536,502505,21.4%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_left__5163,1,17829,502505,3.5%
eye_kidney_ukb42408,eye_kidney_ukb42408__eye_and_vision_phenotypes__ophthalmic_measurements__corneal_topography_refractometry_astigmatism__3mm_regularity_index_right__5160,all,121968,502505,24.3%
