coverage_scope,source_id,node_id,tree_path,instance,participant_count,source_participant_count,source_percent,group_count,feature_count
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_medication_and_supplements,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Medication and supplements,all,501654,502505,99.8%,17,414
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_physical_activity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Physical activity,0,414037,502505,82.4%,12,24
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_physical_activity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Physical activity,1,100593,502505,20.0%,12,24
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_physical_activity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Physical activity,2,83261,502505,16.6%,12,24
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_physical_activity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Physical activity,3,103787,502505,20.7%,12,24
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_physical_activity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Physical activity,4,100243,502505,19.9%,12,24
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_physical_activity,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Physical activity,all,414037,502505,82.4%,12,24
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_sleep,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Sleep,0,501617,502505,99.8%,4,16
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_sleep,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Sleep,1,20336,502505,4.0%,4,16
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_sleep,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Sleep,2,48643,502505,9.7%,4,16
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_sleep,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Sleep,3,3200,502505,0.6%,4,16
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_sleep,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Sleep,all,501634,502505,99.8%,4,16
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_smoking_and_tobacco,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Smoking and tobacco,0,501613,502505,99.8%,33,146
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_smoking_and_tobacco,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Smoking and tobacco,1,20336,502505,4.0%,33,146
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_smoking_and_tobacco,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Smoking and tobacco,2,48643,502505,9.7%,33,146
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_smoking_and_tobacco,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Smoking and tobacco,3,3200,502505,0.6%,33,146
all,eye_kidney_ukb42408,eye_kidney_ukb42408__eye_kidney_ukb42408_lifestyle_and_environmental_exposures_questionnaire_self_report_smoking_and_tobacco,Eye-kidney ukb42408 > Lifestyle and environmental exposures > Questionnaire/self-report > Smoking and tobacco,all,501630,502505,99.8%,33,146
all,metabolite_csv,metabolite_csv__metabolite_csv,METABOLITE.csv,0,502475,502476,100.0%,340,3142
all,metabolite_csv,metabolite_csv__metabolite_csv,METABOLITE.csv,1,20344,502476,4.0%,340,3142
all,metabolite_csv,metabolite_csv__metabolite_csv,METABOLITE.csv,2,48999,502476,9.8%,340,3142
all,metabolite_csv,metabolite_csv__metabolite_csv,METABOLITE.csv,3,3209,502476,0.6%,340,3142
all,metabolite_csv,metabolite_csv__metabolite_csv,METABOLITE.csv,all,502476,502476,100.0%,340,3142
all,metabolite_csv,metabolite_csv__metabolite_csv_body_composition_and_bone,METABOLITE.csv > Body composition and bone,all,502476,502476,100.0%,5,5
all,metabolite_csv,metabolite_csv__metabolite_csv_body_composition_and_bone_curated_local_variable,METABOLITE.csv > Body composition and bone > Curated local variable,all,502476,502476,100.0%,5,5
all,metabolite_csv,metabolite_csv__metabolite_csv_body_composition_and_bone_curated_local_variable_bone_fracture_curated_outcome_variables,METABOLITE.csv > Body composition and bone > Curated local variable > Bone / fracture curated outcome variables,all,502476,502476,100.0%,4,4
all,metabolite_csv,metabolite_csv__metabolite_csv_body_composition_and_bone_curated_local_variable_bone_fracture_follow_up_censoring_time,METABOLITE.csv > Body composition and bone > Curated local variable > Bone / fracture follow-up/censoring time,all,502475,502476,100.0%,1,1
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures,METABOLITE.csv > Cardiometabolic physical measures,0,500315,502476,99.6%,11,48
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures,METABOLITE.csv > Cardiometabolic physical measures,1,20321,502476,4.0%,11,48
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures,METABOLITE.csv > Cardiometabolic physical measures,2,47498,502476,9.5%,11,48
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures,METABOLITE.csv > Cardiometabolic physical measures,3,3201,502476,0.6%,11,48
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures,METABOLITE.csv > Cardiometabolic physical measures,all,500377,502476,99.6%,11,48
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement,0,500315,502476,99.6%,7,44
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement,1,20321,502476,4.0%,7,44
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement,2,47498,502476,9.5%,7,44
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement,3,3201,502476,0.6%,7,44
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement,all,500377,502476,99.6%,7,44
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_blood_pressure_and_pulse,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Blood pressure and pulse,0,472363,502476,94.0%,4,32
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_blood_pressure_and_pulse,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Blood pressure and pulse,1,20288,502476,4.0%,4,32
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_blood_pressure_and_pulse,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Blood pressure and pulse,2,40012,502476,8.0%,4,32
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_blood_pressure_and_pulse,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Blood pressure and pulse,3,2941,502476,0.6%,4,32
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_blood_pressure_and_pulse,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Blood pressure and pulse,all,475158,502476,94.6%,4,32
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_body_size_and_anthropometry,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Body size and anthropometry,0,500315,502476,99.6%,3,12
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_body_size_and_anthropometry,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Body size and anthropometry,1,20321,502476,4.0%,3,12
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_body_size_and_anthropometry,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Body size and anthropometry,2,47498,502476,9.5%,3,12
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_body_size_and_anthropometry,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Body size and anthropometry,3,3201,502476,0.6%,3,12
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_assessment_measurement_body_size_and_anthropometry,METABOLITE.csv > Cardiometabolic physical measures > Assessment measurement > Body size and anthropometry,all,500377,502476,99.6%,3,12
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_curated_local_variable,METABOLITE.csv > Cardiometabolic physical measures > Curated local variable,all,500315,502476,99.6%,4,4
all,metabolite_csv,metabolite_csv__metabolite_csv_cardiometabolic_physical_measures_curated_local_variable_derived_anthropometry_and_activity_risk_factors,METABOLITE.csv > Cardiometabolic physical measures > Curated local variable > Derived anthropometry and activity risk factors,all,500315,502476,99.6%,4,4
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers,0,484282,502476,96.4%,63,100
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers,1,19333,502476,3.8%,63,100
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers,all,502476,502476,100.0%,63,100
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement,0,484282,502476,96.4%,34,68
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement,1,19333,502476,3.8%,34,68
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement,all,484931,502476,96.5%,34,68
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_glycemic_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Glycemic biomarkers,0,466476,502476,92.8%,2,4
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_glycemic_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Glycemic biomarkers,1,15684,502476,3.1%,2,4
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_glycemic_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Glycemic biomarkers,all,467882,502476,93.1%,2,4
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,0,484282,502476,96.4%,6,12
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,1,19333,502476,3.8%,6,12
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_kidney_function_and_urine_chemistry,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Kidney function and urine chemistry,all,484931,502476,96.5%,6,12
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,0,469561,502476,93.4%,7,14
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,1,17876,502476,3.6%,7,14
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_lipid_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Lipid biomarkers,all,470816,502476,93.7%,7,14
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,0,469574,502476,93.5%,6,12
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,1,17869,502476,3.6%,6,12
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_liver_enzymes_and_bilirubin,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Liver enzymes and bilirubin,all,470829,502476,93.7%,6,12
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,0,448323,502476,89.2%,3,6
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,1,17037,502476,3.4%,3,6
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_mineral_and_vitamin_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Mineral and vitamin biomarkers,all,449925,502476,89.5%,3,6
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",0,468540,502476,93.2%,5,10
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",1,17836,502476,3.5%,5,10
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_protein_inflammation_and_growth_factor_biomarkers,"METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Protein, inflammation, and growth-factor biomarkers",all,469827,502476,93.5%,5,10
all,metabolite_csv,metabolite_csv__metabolite_csv_clinical_laboratory_biomarkers_clinical_lab_measurement_sex_hormone_biomarkers,METABOLITE.csv > Clinical laboratory biomarkers > Clinical lab measurement > Sex hormone biomarkers,0,425820,502476,84.7%,3,6
